SPPN	primary_lifestyle	species
Xylaria_psidii_1	wood_saprotroph	Xylaria_psidii_1
Xylaria_schweinitzii_1	wood_saprotroph	Xylaria_schweinitzii_1
Xylaria_schweinitzii_2	wood_saprotroph	Xylaria_schweinitzii_2
Xylaria_sp_1	wood_saprotroph	Xylaria_sp_1
Xylaria_sp_2	wood_saprotroph	Xylaria_sp_2
Xylaria_sp_3	wood_saprotroph	Xylaria_sp_3
Xylaria_sp_4	wood_saprotroph	Xylaria_sp_4
Xylaria_sp_5	wood_saprotroph	Xylaria_sp_5
Xylaria_sp_6	wood_saprotroph	Xylaria_sp_6
Xylaria_sp_7	wood_saprotroph	Xylaria_sp_7
Xylaria_sp_8	wood_saprotroph	Xylaria_sp_8
Xylaria_sp_9	wood_saprotroph	Xylaria_sp_9
Xylaria_sp_10	wood_saprotroph	Xylaria_sp_10
Xylaria_sp_11	wood_saprotroph	Xylaria_sp_11
Xylaria_sp_12	wood_saprotroph	Xylaria_sp_12
Xylaria_sp_13	wood_saprotroph	Xylaria_sp_13
Xylaria_sp_14	wood_saprotroph	Xylaria_sp_14
Xylaria_sp_15	wood_saprotroph	Xylaria_sp_15
Xylaria_sp_16	wood_saprotroph	Xylaria_sp_16
Xylaria_sp_17	wood_saprotroph	Xylaria_sp_17
Xylaria_sp_19	wood_saprotroph	Xylaria_sp_19
Xylaria_sp_21	wood_saprotroph	Xylaria_sp_21
Xylaria_sp_22	wood_saprotroph	Xylaria_sp_22
Xylaria_sp_23	wood_saprotroph	Xylaria_sp_23
Xylaria_sp_24	wood_saprotroph	Xylaria_sp_24
Xylaria_sp_25	wood_saprotroph	Xylaria_sp_25
Xylaria_sp_26	wood_saprotroph	Xylaria_sp_26
Xylaria_sp_27	wood_saprotroph	Xylaria_sp_27
Xylaria_sp_29	wood_saprotroph	Xylaria_sp_29
Xylaria_sp_30	wood_saprotroph	Xylaria_sp_30
Xylaria_sp_31	wood_saprotroph	Xylaria_sp_31
Xylaria_sp_32	wood_saprotroph	Xylaria_sp_32
Xylaria_sp_35	wood_saprotroph	Xylaria_sp_35
Xylaria_sp_36	wood_saprotroph	Xylaria_sp_36
Xylaria_sp_37	wood_saprotroph	Xylaria_sp_37
Xylaria_sp_38	wood_saprotroph	Xylaria_sp_38
Xylaria_sp_39	wood_saprotroph	Xylaria_sp_39
Xylaria_sp_40	wood_saprotroph	Xylaria_sp_40
Xylaria_sp_41	wood_saprotroph	Xylaria_sp_41
Xylaria_sp_42	wood_saprotroph	Xylaria_sp_42
Xylaria_sp_43	wood_saprotroph	Xylaria_sp_43
Xylaria_sp_44	wood_saprotroph	Xylaria_sp_44
Xylaria_sp_45	wood_saprotroph	Xylaria_sp_45
Xylaria_sp_46	wood_saprotroph	Xylaria_sp_46
Xylaria_sp_47	wood_saprotroph	Xylaria_sp_47
Xylaria_sp_48	wood_saprotroph	Xylaria_sp_48
Xylaria_sp_49	wood_saprotroph	Xylaria_sp_49
Xylaria_sp_50	wood_saprotroph	Xylaria_sp_50
Xylaria_sp_51	wood_saprotroph	Xylaria_sp_51
Xylaria_sp_52	wood_saprotroph	Xylaria_sp_52
Xylaria_sp_53	wood_saprotroph	Xylaria_sp_53
Xylaria_sp_54	wood_saprotroph	Xylaria_sp_54
Xylaria_sp_55	wood_saprotroph	Xylaria_sp_55
Xylaria_sp_56	wood_saprotroph	Xylaria_sp_56
Xylaria_tentaculata_1	wood_saprotroph	Xylaria_tentaculata_1
Xylaria_xylarioides_1	wood_saprotroph	Xylaria_xylarioides_1
Xylariaceae_sp_1	#N/A	Xylariaceae_sp_1
Xylariaceae_sp_2	#N/A	Xylariaceae_sp_2
Xylariaceae_sp_4	#N/A	Xylariaceae_sp_4
Xylariaceae_sp_5	#N/A	Xylariaceae_sp_5
Xylariaceae_sp_6	#N/A	Xylariaceae_sp_6
Xylariaceae_sp_7	#N/A	Xylariaceae_sp_7
Xylariaceae_sp_8	#N/A	Xylariaceae_sp_8
Xylariaceae_sp_9	#N/A	Xylariaceae_sp_9
Xylariaceae_sp_10	#N/A	Xylariaceae_sp_10
Xylariaceae_sp_11	#N/A	Xylariaceae_sp_11
Xylariaceae_sp_12	#N/A	Xylariaceae_sp_12
Xylariaceae_sp_13	#N/A	Xylariaceae_sp_13
Xylariaceae_sp_14	#N/A	Xylariaceae_sp_14
Xylariaceae_sp_15	#N/A	Xylariaceae_sp_15
Xylariaceae_sp_16	#N/A	Xylariaceae_sp_16
Xylariaceae_sp_17	#N/A	Xylariaceae_sp_17
Xylariaceae_sp_18	#N/A	Xylariaceae_sp_18
Xylariaceae_sp_19	#N/A	Xylariaceae_sp_19
Xylariaceae_sp_20	#N/A	Xylariaceae_sp_20
Xylariaceae_sp_21	#N/A	Xylariaceae_sp_21
Xylariaceae_sp_22	#N/A	Xylariaceae_sp_22
Xylariaceae_sp_23	#N/A	Xylariaceae_sp_23
Xylariaceae_sp_24	#N/A	Xylariaceae_sp_24
Xylariaceae_sp_25	#N/A	Xylariaceae_sp_25
Xylariaceae_sp_26	#N/A	Xylariaceae_sp_26
Xylariaceae_sp_27	#N/A	Xylariaceae_sp_27
Xylariaceae_sp_28	#N/A	Xylariaceae_sp_28
Xylariaceae_sp_29	#N/A	Xylariaceae_sp_29
Xylariaceae_sp_30	#N/A	Xylariaceae_sp_30
Xylariaceae_sp_31	#N/A	Xylariaceae_sp_31
Xylariaceae_sp_32	#N/A	Xylariaceae_sp_32
Xylariaceae_sp_33	#N/A	Xylariaceae_sp_33
Xylariaceae_sp_34	#N/A	Xylariaceae_sp_34
Xylariaceae_sp_35	#N/A	Xylariaceae_sp_35
Xylariaceae_sp_36	#N/A	Xylariaceae_sp_36
Xylariaceae_sp_37	#N/A	Xylariaceae_sp_37
Xylariaceae_sp_38	#N/A	Xylariaceae_sp_38
Xylariaceae_sp_39	#N/A	Xylariaceae_sp_39
Xylariaceae_sp_40	#N/A	Xylariaceae_sp_40
Xylariales_sp_1	#N/A	Xylariales_sp_1
Xylariales_sp_2	#N/A	Xylariales_sp_2
Xylariales_sp_4	#N/A	Xylariales_sp_4
Xylariales_sp_5	#N/A	Xylariales_sp_5
Xylariales_sp_6	#N/A	Xylariales_sp_6
Xylariales_sp_7	#N/A	Xylariales_sp_7
Xylariales_sp_8	#N/A	Xylariales_sp_8
Xylariales_sp_9	#N/A	Xylariales_sp_9
Xylariales_sp_10	#N/A	Xylariales_sp_10
Xylariales_sp_11	#N/A	Xylariales_sp_11
Xylariales_sp_12	#N/A	Xylariales_sp_12
Xylariales_sp_13	#N/A	Xylariales_sp_13
Xylariales_sp_14	#N/A	Xylariales_sp_14
Xylariales_sp_15	#N/A	Xylariales_sp_15
Xylariales_sp_16	#N/A	Xylariales_sp_16
Xylariales_sp_17	#N/A	Xylariales_sp_17
Xylariales_sp_18	#N/A	Xylariales_sp_18
Xylariales_sp_19	#N/A	Xylariales_sp_19
Xylariales_sp_20	#N/A	Xylariales_sp_20
Xylariales_sp_21	#N/A	Xylariales_sp_21
Xylariales_sp_22	#N/A	Xylariales_sp_22
Xylariales_sp_23	#N/A	Xylariales_sp_23
Xylariales_sp_24	#N/A	Xylariales_sp_24
Xylariales_sp_25	#N/A	Xylariales_sp_25
Xylariales_sp_26	#N/A	Xylariales_sp_26
Xylariales_sp_27	#N/A	Xylariales_sp_27
Xylariales_sp_28	#N/A	Xylariales_sp_28
Xylariales_sp_29	#N/A	Xylariales_sp_29
Xylariales_sp_30	#N/A	Xylariales_sp_30
Xylariales_sp_31	#N/A	Xylariales_sp_31
Xylariales_sp_32	#N/A	Xylariales_sp_32
Xylariales_sp_33	#N/A	Xylariales_sp_33
Xylariales_sp_34	#N/A	Xylariales_sp_34
Xylariales_sp_35	#N/A	Xylariales_sp_35
Xylariales_sp_36	#N/A	Xylariales_sp_36
Xylariales_sp_37	#N/A	Xylariales_sp_37
Xylariales_sp_38	#N/A	Xylariales_sp_38
Xylariales_sp_39	#N/A	Xylariales_sp_39
Xylariales_sp_40	#N/A	Xylariales_sp_40
Xylariales_sp_42	#N/A	Xylariales_sp_42
Xylariales_sp_43	#N/A	Xylariales_sp_43
Xylariales_sp_44	#N/A	Xylariales_sp_44
Xylariales_sp_45	#N/A	Xylariales_sp_45
Xylariales_sp_46	#N/A	Xylariales_sp_46
Xylariales_sp_47	#N/A	Xylariales_sp_47
Xylariales_sp_48	#N/A	Xylariales_sp_48
Xylariales_sp_50	#N/A	Xylariales_sp_50
Xylariales_sp_51	#N/A	Xylariales_sp_51
Xylariales_sp_52	#N/A	Xylariales_sp_52
Xylariales_sp_53	#N/A	Xylariales_sp_53
Xylariales_sp_54	#N/A	Xylariales_sp_54
Xylariales_sp_55	#N/A	Xylariales_sp_55
Xylariales_sp_56	#N/A	Xylariales_sp_56
Xylariales_sp_57	#N/A	Xylariales_sp_57
Xylariales_sp_58	#N/A	Xylariales_sp_58
Xylariales_sp_59	#N/A	Xylariales_sp_59
Xylariales_sp_60	#N/A	Xylariales_sp_60
Xylariales_sp_61	#N/A	Xylariales_sp_61
Xylariales_sp_62	#N/A	Xylariales_sp_62
Xylariales_sp_63	#N/A	Xylariales_sp_63
Xylariales_sp_64	#N/A	Xylariales_sp_64
Xylariales_sp_65	#N/A	Xylariales_sp_65
Xylariales_sp_66	#N/A	Xylariales_sp_66
Xylariales_sp_67	#N/A	Xylariales_sp_67
Xylariales_sp_68	#N/A	Xylariales_sp_68
Xylariales_sp_69	#N/A	Xylariales_sp_69
Xylariales_sp_70	#N/A	Xylariales_sp_70
Xylariales_sp_71	#N/A	Xylariales_sp_71
Xylariales_sp_72	#N/A	Xylariales_sp_72
Xylariales_sp_73	#N/A	Xylariales_sp_73
Xylariales_sp_74	#N/A	Xylariales_sp_74
Xylariales_sp_75	#N/A	Xylariales_sp_75
Xylariales_sp_76	#N/A	Xylariales_sp_76
Xylariales_sp_77	#N/A	Xylariales_sp_77
Xylariales_sp_78	#N/A	Xylariales_sp_78
Xylariales_sp_79	#N/A	Xylariales_sp_79
Xylariales_sp_80	#N/A	Xylariales_sp_80
Xylariales_sp_81	#N/A	Xylariales_sp_81
Xylariales_sp_82	#N/A	Xylariales_sp_82
Xylariales_sp_83	#N/A	Xylariales_sp_83
Xylariales_sp_84	#N/A	Xylariales_sp_84
Xylariales_sp_85	#N/A	Xylariales_sp_85
Xylariales_sp_86	#N/A	Xylariales_sp_86
Xylariales_sp_87	#N/A	Xylariales_sp_87
Xylariales_sp_88	#N/A	Xylariales_sp_88
Xylariales_sp_89	#N/A	Xylariales_sp_89
Xylariales_sp_90	#N/A	Xylariales_sp_90
Xylariales_sp_91	#N/A	Xylariales_sp_91
Xylariales_sp_92	#N/A	Xylariales_sp_92
Xylariales_sp_93	#N/A	Xylariales_sp_93
Xylariales_sp_94	#N/A	Xylariales_sp_94
Xylariales_sp_95	#N/A	Xylariales_sp_95
Xylariales_sp_96	#N/A	Xylariales_sp_96
Xylariales_sp_97	#N/A	Xylariales_sp_97
Xylariales_sp_98	#N/A	Xylariales_sp_98
Xylariales_sp_99	#N/A	Xylariales_sp_99
Xylariales_sp_100	#N/A	Xylariales_sp_100
Xylariales_sp_101	#N/A	Xylariales_sp_101
Xylariales_sp_102	#N/A	Xylariales_sp_102
Xylariales_sp_103	#N/A	Xylariales_sp_103
Xylobolus_princeps_1	wood_saprotroph	Xylobolus_princeps_1
Xylodon_borealis_1	wood_saprotroph	Xylodon_borealis_1
Xylodon_chinensis_1	wood_saprotroph	Xylodon_chinensis_1
Xylodon_chinensis_2	wood_saprotroph	Xylodon_chinensis_2
Xylodon_chinensis_3	wood_saprotroph	Xylodon_chinensis_3
Xylodon_hyphodontinus_1	wood_saprotroph	Xylodon_hyphodontinus_1
Xylodon_hyphodontinus_2	wood_saprotroph	Xylodon_hyphodontinus_2
Xylodon_hyphodontinus_3	wood_saprotroph	Xylodon_hyphodontinus_3
Xylodon_lagenicystidiatus_1	wood_saprotroph	Xylodon_lagenicystidiatus_1
Xylodon_nespori_1	wood_saprotroph	Xylodon_nespori_1
Xylodon_pseudolanatus_1	wood_saprotroph	Xylodon_pseudolanatus_1
Xylodon_rhizomorphus_1	wood_saprotroph	Xylodon_rhizomorphus_1
Xylodon_sp_1	wood_saprotroph	Xylodon_sp_1
Xylodon_sp_2	wood_saprotroph	Xylodon_sp_2
Xylodon_sp_3	wood_saprotroph	Xylodon_sp_3
Xylodon_sp_4	wood_saprotroph	Xylodon_sp_4
Xylodon_sp_5	wood_saprotroph	Xylodon_sp_5
Xylomyces_sp_1	wood_saprotroph	Xylomyces_sp_1
Xylomyces_sp_2	wood_saprotroph	Xylomyces_sp_2
Xylona_heveae_1	foliar_endophyte	Xylona_heveae_1
Yamadamyces_rosulatus_1	soil_saprotroph	Yamadamyces_rosulatus_1
Yamadamyces_rosulatus_2	soil_saprotroph	Yamadamyces_rosulatus_2
Yamadazyma_paraphyllophila_1	nectar/tap_saprotroph	Yamadazyma_paraphyllophila_1
Yuccamyces_citri_1	0	Yuccamyces_citri_1
Yueomyces_sp_1	soil_saprotroph	Yueomyces_sp_1
Yueomyces_sp_2	soil_saprotroph	Yueomyces_sp_2
Yurkovia_mendeliana_1	soil_saprotroph	Yurkovia_mendeliana_1
Yurkovia_nerthusi_1	soil_saprotroph	Yurkovia_nerthusi_1
Yuxiensis_granularis_1	#N/A	Yuxiensis_granularis_1
Yuxiensis_granularis_2	#N/A	Yuxiensis_granularis_2
Yuxiensis_granularis_3	#N/A	Yuxiensis_granularis_3
Zalaria_alba_1	unspecified_saprotroph	Zalaria_alba_1
Zasmidium_musae_1	plant_pathogen	Zasmidium_musae_1
Zasmidium_queenslandicum_1	plant_pathogen	Zasmidium_queenslandicum_1
Zeloasperisporium_eucalyptorum_1	plant_pathogen	Zeloasperisporium_eucalyptorum_1
Zhuliangomyces_subillinitus_1	soil_saprotroph	Zhuliangomyces_subillinitus_1
Zoellneria_rosarum_1	litter_saprotroph	Zoellneria_rosarum_1
Zoopagales_sp_1	#N/A	Zoopagales_sp_1
Zoopagales_sp_2	#N/A	Zoopagales_sp_2
Zoopagales_sp_3	#N/A	Zoopagales_sp_3
Zoopagales_sp_4	#N/A	Zoopagales_sp_4
Zoopagales_sp_5	#N/A	Zoopagales_sp_5
Zoopagales_sp_6	#N/A	Zoopagales_sp_6
Zoopagales_sp_7	#N/A	Zoopagales_sp_7
Zoopagales_sp_8	#N/A	Zoopagales_sp_8
Zoopagales_sp_9	#N/A	Zoopagales_sp_9
Zoopagales_sp_10	#N/A	Zoopagales_sp_10
Zoopagales_sp_11	#N/A	Zoopagales_sp_11
Zoopagales_sp_12	#N/A	Zoopagales_sp_12
Zoopagales_sp_13	#N/A	Zoopagales_sp_13
Zoopagales_sp_14	#N/A	Zoopagales_sp_14
Zoopagales_sp_15	#N/A	Zoopagales_sp_15
Zoopagales_sp_16	#N/A	Zoopagales_sp_16
Zoopagales_sp_17	#N/A	Zoopagales_sp_17
Zoopagales_sp_18	#N/A	Zoopagales_sp_18
Zoopagales_sp_19	#N/A	Zoopagales_sp_19
Zoopagales_sp_20	#N/A	Zoopagales_sp_20
Zoopagales_sp_21	#N/A	Zoopagales_sp_21
Zoopagales_sp_22	#N/A	Zoopagales_sp_22
Zoopagales_sp_24	#N/A	Zoopagales_sp_24
Zoopagales_sp_25	#N/A	Zoopagales_sp_25
Zoopagales_sp_26	#N/A	Zoopagales_sp_26
Zoopagales_sp_28	#N/A	Zoopagales_sp_28
Zoopagales_sp_29	#N/A	Zoopagales_sp_29
Zoopagales_sp_30	#N/A	Zoopagales_sp_30
Zoopagales_sp_31	#N/A	Zoopagales_sp_31
Zoopagales_sp_32	#N/A	Zoopagales_sp_32
Zoopagales_sp_33	#N/A	Zoopagales_sp_33
Zoopagales_sp_34	#N/A	Zoopagales_sp_34
Zoopagales_sp_35	#N/A	Zoopagales_sp_35
Zoopagales_sp_36	#N/A	Zoopagales_sp_36
Zoopagales_sp_37	#N/A	Zoopagales_sp_37
Zoopagales_sp_38	#N/A	Zoopagales_sp_38
Zoopagales_sp_39	#N/A	Zoopagales_sp_39
Zoopagales_sp_40	#N/A	Zoopagales_sp_40
Zoopagales_sp_41	#N/A	Zoopagales_sp_41
Zoopagales_sp_42	#N/A	Zoopagales_sp_42
Zoopagales_sp_43	#N/A	Zoopagales_sp_43
Zoopagales_sp_44	#N/A	Zoopagales_sp_44
Zoopagales_sp_45	#N/A	Zoopagales_sp_45
Zoopagales_sp_46	#N/A	Zoopagales_sp_46
Zoopagales_sp_47	#N/A	Zoopagales_sp_47
Zoopagales_sp_48	#N/A	Zoopagales_sp_48
Zoopagales_sp_49	#N/A	Zoopagales_sp_49
Zoopagales_sp_50	#N/A	Zoopagales_sp_50
Zoopagales_sp_51	#N/A	Zoopagales_sp_51
Zoopagales_sp_52	#N/A	Zoopagales_sp_52
Zoopagales_sp_53	#N/A	Zoopagales_sp_53
Zoopagales_sp_54	#N/A	Zoopagales_sp_54
Zoopagales_sp_55	#N/A	Zoopagales_sp_55
Zoopagales_sp_56	#N/A	Zoopagales_sp_56
Zoopagales_sp_57	#N/A	Zoopagales_sp_57
Zoopagales_sp_59	#N/A	Zoopagales_sp_59
Zoopagales_sp_60	#N/A	Zoopagales_sp_60
Zoopagales_sp_61	#N/A	Zoopagales_sp_61
Zoopagales_sp_62	#N/A	Zoopagales_sp_62
Zoopagales_sp_63	#N/A	Zoopagales_sp_63
Zoopagales_sp_64	#N/A	Zoopagales_sp_64
Zoopagales_sp_65	#N/A	Zoopagales_sp_65
Zoopagales_sp_66	#N/A	Zoopagales_sp_66
Zoopagales_sp_67	#N/A	Zoopagales_sp_67
Zoopagales_sp_68	#N/A	Zoopagales_sp_68
Zoopagales_sp_69	#N/A	Zoopagales_sp_69
Zoopagales_sp_70	#N/A	Zoopagales_sp_70
Zoopagales_sp_71	#N/A	Zoopagales_sp_71
Zoopagales_sp_72	#N/A	Zoopagales_sp_72
Zoopagales_sp_73	#N/A	Zoopagales_sp_73
Zoopagales_sp_74	#N/A	Zoopagales_sp_74
Zoopagales_sp_75	#N/A	Zoopagales_sp_75
Zoopagales_sp_77	#N/A	Zoopagales_sp_77
Zoopagales_sp_78	#N/A	Zoopagales_sp_78
Zoopagales_sp_79	#N/A	Zoopagales_sp_79
Zoopagales_sp_80	#N/A	Zoopagales_sp_80
Zoopagales_sp_81	#N/A	Zoopagales_sp_81
Zoopagales_sp_82	#N/A	Zoopagales_sp_82
Zoopagales_sp_83	#N/A	Zoopagales_sp_83
Zoopagales_sp_85	#N/A	Zoopagales_sp_85
Zoopagales_sp_86	#N/A	Zoopagales_sp_86
Zoopagales_sp_87	#N/A	Zoopagales_sp_87
Zoopagales_sp_88	#N/A	Zoopagales_sp_88
Zoopagales_sp_89	#N/A	Zoopagales_sp_89
Zoopagales_sp_90	#N/A	Zoopagales_sp_90
Zoopagales_sp_91	#N/A	Zoopagales_sp_91
Zoopagales_sp_92	#N/A	Zoopagales_sp_92
Zoopagales_sp_93	#N/A	Zoopagales_sp_93
Zoopagales_sp_94	#N/A	Zoopagales_sp_94
Zoopagales_sp_95	#N/A	Zoopagales_sp_95
Zoopagales_sp_96	#N/A	Zoopagales_sp_96
Zoopagales_sp_97	#N/A	Zoopagales_sp_97
Zoopagales_sp_98	#N/A	Zoopagales_sp_98
Zoopagales_sp_99	#N/A	Zoopagales_sp_99
Zoopagales_sp_100	#N/A	Zoopagales_sp_100
Zoopagales_sp_101	#N/A	Zoopagales_sp_101
Zoopagales_sp_102	#N/A	Zoopagales_sp_102
Zoopagales_sp_103	#N/A	Zoopagales_sp_103
Zoopagales_sp_104	#N/A	Zoopagales_sp_104
Zoopagales_sp_105	#N/A	Zoopagales_sp_105
Zoopagales_sp_106	#N/A	Zoopagales_sp_106
Zoopagales_sp_107	#N/A	Zoopagales_sp_107
Zoopagales_sp_108	#N/A	Zoopagales_sp_108
Zoopagales_sp_109	#N/A	Zoopagales_sp_109
Zoopagales_sp_110	#N/A	Zoopagales_sp_110
Zoopagales_sp_111	#N/A	Zoopagales_sp_111
Zoopagales_sp_112	#N/A	Zoopagales_sp_112
Zoopagales_sp_113	#N/A	Zoopagales_sp_113
Zoopagales_sp_114	#N/A	Zoopagales_sp_114
Zoopagales_sp_115	#N/A	Zoopagales_sp_115
Zoopagales_sp_116	#N/A	Zoopagales_sp_116
Zoopagales_sp_117	#N/A	Zoopagales_sp_117
Zoopagales_sp_118	#N/A	Zoopagales_sp_118
Zoopagales_sp_119	#N/A	Zoopagales_sp_119
Zoopagales_sp_120	#N/A	Zoopagales_sp_120
Zoopagales_sp_123	#N/A	Zoopagales_sp_123
Zoopagales_sp_124	#N/A	Zoopagales_sp_124
Zoopagales_sp_125	#N/A	Zoopagales_sp_125
Zoopagales_sp_127	#N/A	Zoopagales_sp_127
Zoopagales_sp_128	#N/A	Zoopagales_sp_128
Zoopagales_sp_129	#N/A	Zoopagales_sp_129
Zoopagales_sp_131	#N/A	Zoopagales_sp_131
Zoopagales_sp_132	#N/A	Zoopagales_sp_132
Zoopagales_sp_133	#N/A	Zoopagales_sp_133
